3635,Ranked Doubles 2v2,Gold I,Division IV,657,~7,~4,334,296,3,,Grif46rus,2017-08-14 15:02:31.15502,2017-08-14 15:02:31.15502
3636,Ranked Standard 3v3,Gold II,Division IV,728,~3,~5,178,296,3,,Grif46rus,2017-08-14 15:02:31.20202,2017-08-14 15:02:31.20202
3637,Ranked Duel 1v1,Gold II,Division III,702,~7,~14,10,34,51,,Zyuina,2017-08-15 15:01:14.221694,2017-08-15 15:01:14.221694
3638,Ranked Doubles 2v2,Gold II,Division II,700,~3,~19,386,34,51,,Zyuina,2017-08-15 15:01:14.305193,2017-08-15 15:01:14.305193
3639,Ranked Solo Standard 3v3,Silver III,Division IV,595,~10,~18,122,34,51,,Zyuina,2017-08-15 15:01:14.347645,2017-08-15 15:01:14.347645
3640,Ranked Standard 3v3,Platinum I,Division III,843,~21,~1,341,34,51,,Zyuina,2017-08-15 15:01:14.400937,2017-08-15 15:01:14.400937
3641,Ranked Duel 1v1,Platinum I,Division III,832,~9,~12,324,9,71,,lamebananayep,2017-08-15 15:02:07.434739,2017-08-15 15:02:07.434739
3642,Ranked Doubles 2v2,Diamond II,Division III,1127,~17,~5,1,9,71,,lamebananayep,2017-08-15 15:02:07.450459,2017-08-15 15:02:07.450459
3643,Ranked Solo Standard 3v3,Gold II,Division II,676,,,8,9,71,,lamebananayep,2017-08-15 15:02:07.466624,2017-08-15 15:02:07.466624
3644,Ranked Standard 3v3,Platinum I,Division I,815,~7,~5,276,9,71,,lamebananayep,2017-08-15 15:02:07.486453,2017-08-15 15:02:07.486453
3645,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,82,,GuiConti,2017-08-15 15:03:05.555057,2017-08-15 15:03:05.555057
3646,Ranked Doubles 2v2,Diamond I,Division II,1049,~4,~18,137,4,82,,GuiConti,2017-08-15 15:03:05.58335,2017-08-15 15:03:05.58335
3647,Ranked Standard 3v3,Diamond I,Division II,1038,~15,~7,597,4,82,,GuiConti,2017-08-15 15:03:05.602249,2017-08-15 15:03:05.602249
3648,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,74,,76561198146967680,2017-08-15 15:04:47.021891,2017-08-15 15:04:47.021891
3649,Ranked Standard 3v3,Silver I,Division IV,455,,,8,3,74,,76561198146967680,2017-08-15 15:04:47.061875,2017-08-15 15:04:47.061875
3650,Ranked Doubles 2v2,Gold I,Division II,625,~8,~14,702,11,70,,Kultor,2017-08-15 15:05:34.971423,2017-08-15 15:05:34.971423
3651,Ranked Duel 1v1,Silver II,Division I,469,~2,~5,29,11,70,,Kultor,2017-08-15 15:05:35.008637,2017-08-15 15:05:35.008637
3652,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,87,,Vinci279,2017-08-15 15:06:07.86301,2017-08-15 15:06:07.86301
3653,Ranked Doubles 2v2,Silver III,Division IV,587,,,8,6,87,,Vinci279,2017-08-15 15:06:07.89552,2017-08-15 15:06:07.89552
3654,Ranked Solo Standard 3v3,Silver III,Division IV,581,,,7,6,87,,Vinci279,2017-08-15 15:06:07.929586,2017-08-15 15:06:07.929586
3655,Ranked Standard 3v3,Silver III,Division III,580,,,7,6,87,,Vinci279,2017-08-15 15:06:07.955623,2017-08-15 15:06:07.955623
3656,Ranked Doubles 2v2,Platinum I,Division III,861,~3,~19,385,1,88,,mmendesc,2017-08-15 15:06:25.952496,2017-08-15 15:06:25.952496
3657,Ranked Solo Standard 3v3,Gold III,Division I,715,,,2,1,88,,mmendesc,2017-08-15 15:06:25.99567,2017-08-15 15:06:25.99567
3658,Ranked Standard 3v3,Platinum III,Division II,979,~4,~18,591,1,88,,mmendesc,2017-08-15 15:06:26.046948,2017-08-15 15:06:26.046948
3659,Ranked Duel 1v1,Platinum I,Division II,817,~4,~17,13,2,88,,m_makarios,2017-08-15 15:06:51.247375,2017-08-15 15:06:51.247375
3660,Ranked Doubles 2v2,Platinum I,Division III,859,~5,~17,348,2,88,,m_makarios,2017-08-15 15:06:51.259879,2017-08-15 15:06:51.259879
3661,Ranked Standard 3v3,Diamond I,Division II,1051,~2,~20,588,2,88,,m_makarios,2017-08-15 15:06:51.273705,2017-08-15 15:06:51.273705
3662,Ranked Solo Standard 3v3,Platinum I,Division II,796,,,5,2,88,,m_makarios,2017-08-15 15:06:51.296452,2017-08-15 15:06:51.296452
3663,Ranked Duel 1v1,Silver I,Division II,414,,,8,141,48,,b1l15,2017-08-15 15:08:24.300501,2017-08-15 15:08:24.300501
3664,Ranked Doubles 2v2,Silver I,Division III,430,,,8,141,48,,b1l15,2017-08-15 15:08:24.325633,2017-08-15 15:08:24.325633
3665,Ranked Standard 3v3,Gold I,Division II,613,,,7,141,48,,b1l15,2017-08-15 15:08:24.354862,2017-08-15 15:08:24.354862
3666,Ranked Doubles 2v2,Silver II,Division III,497,,,8,147,49,,Azad_33,2017-08-15 15:09:01.325029,2017-08-15 15:09:01.325029
3667,Ranked Solo Standard 3v3,Silver III,Division III,569,,,8,147,49,,Azad_33,2017-08-15 15:09:01.343851,2017-08-15 15:09:01.343851
3668,Ranked Duel 1v1,Gold II,Division II,682,~7,~14,15,216,36,,Ciccioformaggio8,2017-08-15 15:09:31.389179,2017-08-15 15:09:31.389179
3669,Ranked Doubles 2v2,Gold II,Division II,701,~2,~20,493,216,36,,Ciccioformaggio8,2017-08-15 15:09:31.403241,2017-08-15 15:09:31.403241
3670,Ranked Solo Standard 3v3,Silver III,Division IV,580,~5,~4,16,216,36,,Ciccioformaggio8,2017-08-15 15:09:31.417346,2017-08-15 15:09:31.417346
3671,Ranked Standard 3v3,Gold I,Division IV,669,~7,~15,10,216,36,,Ciccioformaggio8,2017-08-15 15:09:31.430136,2017-08-15 15:09:31.430136
3672,Ranked Doubles 2v2,Bronze II,Division I,250,~12,,39,217,36,,76561198082086032,2017-08-15 15:09:53.12277,2017-08-15 15:09:53.12277
3673,Ranked Solo Standard 3v3,Silver I,Division I,415,,,8,217,36,,76561198082086032,2017-08-15 15:09:53.133529,2017-08-15 15:09:53.133529
3674,Ranked Duel 1v1,Bronze II,Division I,266,~6,~1,15,178,48,,Tidsora,2017-08-15 15:10:10.986919,2017-08-15 15:10:10.986919
3675,Ranked Doubles 2v2,Bronze II,Division III,283,~21,~1,174,178,48,,Tidsora,2017-08-15 15:10:11.009066,2017-08-15 15:10:11.009066
3676,Ranked Solo Standard 3v3,Bronze I,Division I,169,~70,~169,24,178,48,,Tidsora,2017-08-15 15:10:11.022906,2017-08-15 15:10:11.022906
3677,Ranked Standard 3v3,Silver I,Division II,410,~13,~9,215,178,48,,Tidsora,2017-08-15 15:10:11.039192,2017-08-15 15:10:11.039192
3678,Ranked Doubles 2v2,Silver II,Division I,465,~7,~3,28,169,49,,mlgkurama,2017-08-15 15:10:58.838396,2017-08-15 15:10:58.838396
3679,Ranked Standard 3v3,Silver II,Division II,473,~20,~2,44,169,49,,mlgkurama,2017-08-15 15:10:58.856785,2017-08-15 15:10:58.856785
3680,Ranked Doubles 2v2,Bronze III,Division I,323,,,8,195,43,,slekens,2017-08-15 15:12:06.111806,2017-08-15 15:12:06.111806
3681,Ranked Standard 3v3,Silver I,Division II,418,,,8,195,43,,slekens,2017-08-15 15:12:06.123946,2017-08-15 15:12:06.123946
3682,Ranked Doubles 2v2,Silver I,Division I,395,,,4,214,36,,mahdimmm138031,2017-08-15 15:12:44.028313,2017-08-15 15:12:44.028313
3683,Ranked Standard 3v3,Silver II,Division III,503,,,4,214,36,,mahdimmm138031,2017-08-15 15:12:44.040367,2017-08-15 15:12:44.040367
3684,Ranked Duel 1v1,Platinum I,Division III,821,,,6,219,35,,deviljohnny,2017-08-15 15:13:10.822468,2017-08-15 15:13:10.822468
3685,Ranked Doubles 2v2,Diamond I,Division II,1036,~17,~5,1,219,35,,deviljohnny,2017-08-15 15:13:10.835678,2017-08-15 15:13:10.835678
3686,Ranked Solo Standard 3v3,Platinum I,Division II,785,,,4,219,35,,deviljohnny,2017-08-15 15:13:10.875201,2017-08-15 15:13:10.875201
3687,Ranked Duel 1v1,Gold I,Division III,642,~1,~20,63,255,20,,RoxasRehin,2017-08-15 15:13:35.639698,2017-08-15 15:13:35.639698
3688,Ranked Doubles 2v2,Platinum III,Division I,942,~19,~8,862,255,20,,RoxasRehin,2017-08-15 15:13:35.657341,2017-08-15 15:13:35.657341
3689,Ranked Solo Standard 3v3,Silver I,Division II,432,~6,~14,12,255,20,,RoxasRehin,2017-08-15 15:13:35.672859,2017-08-15 15:13:35.672859
3690,Ranked Standard 3v3,Platinum I,Division II,835,~8,~14,386,255,20,,RoxasRehin,2017-08-15 15:13:35.685639,2017-08-15 15:13:35.685639
3691,Ranked Doubles 2v2,Silver II,Division III,496,~18,~4,16,258,19,,koshi-dono,2017-08-15 15:15:20.24822,2017-08-15 15:15:20.24822
3692,Ranked Solo Standard 3v3,Gold II,Division III,689,~8,~12,369,258,19,,koshi-dono,2017-08-15 15:15:20.322719,2017-08-15 15:15:20.322719
3693,Ranked Standard 3v3,Platinum I,Division IV,879,~7,~15,202,258,19,,koshi-dono,2017-08-15 15:15:20.365298,2017-08-15 15:15:20.365298
3694,Ranked Duel 1v1,Silver II,Division III,492,,,1,256,19,,Hardy620PR,2017-08-15 15:15:46.307599,2017-08-15 15:15:46.307599
3695,Ranked Doubles 2v2,Silver II,Division III,493,,,7,256,19,,Hardy620PR,2017-08-15 15:15:46.330653,2017-08-15 15:15:46.330653
3696,Ranked Doubles 2v2,Silver II,Division II,492,~1,~21,167,290,6,,Dave_FGE,2017-08-15 15:16:14.715878,2017-08-15 15:16:14.715878
3697,Ranked Standard 3v3,Silver III,Division III,579,,,4,290,6,,Dave_FGE,2017-08-15 15:16:14.726583,2017-08-15 15:16:14.726583
3698,Ranked Standard 3v3,Bronze II,Division II,257,~25,,14,259,19,,DiegoGPaz,2017-08-15 15:16:58.68319,2017-08-15 15:16:58.68319
3699,Ranked Doubles 2v2,Silver II,Division II,482,,,3,259,19,,DiegoGPaz,2017-08-15 15:16:58.697271,2017-08-15 15:16:58.697271
3700,Ranked Solo Standard 3v3,Bronze III,Division III,373,~23,,11,259,19,,DiegoGPaz,2017-08-15 15:16:58.709697,2017-08-15 15:16:58.709697
3701,Ranked Duel 1v1,Silver I,Division III,436,,,4,257,19,,hiroyuki_s,2017-08-15 15:17:38.649446,2017-08-15 15:17:38.649446
3702,Ranked Doubles 2v2,Silver III,Division I,533,~9,~3,656,257,19,,hiroyuki_s,2017-08-15 15:17:38.66075,2017-08-15 15:17:38.66075
3703,Ranked Solo Standard 3v3,Gold II,Division II,674,,,4,257,19,,hiroyuki_s,2017-08-15 15:17:38.672165,2017-08-15 15:17:38.672165
3704,Ranked Standard 3v3,Gold III,Division III,780,~14,~8,544,257,19,,hiroyuki_s,2017-08-15 15:17:38.681987,2017-08-15 15:17:38.681987
3705,Ranked Duel 1v1,Silver III,Division I,534,~3,~9,56,254,21,,Cynic_Alex,2017-08-15 15:18:11.040559,2017-08-15 15:18:11.040559
3706,Ranked Doubles 2v2,Silver III,Division II,555,~8,~14,178,254,21,,Cynic_Alex,2017-08-15 15:18:11.051272,2017-08-15 15:18:11.051272
3707,Ranked Solo Standard 3v3,Silver III,Division III,576,,,7,254,21,,Cynic_Alex,2017-08-15 15:18:11.061265,2017-08-15 15:18:11.061265
3708,Ranked Standard 3v3,Silver III,Division II,542,~21,~1,10,254,21,,Cynic_Alex,2017-08-15 15:18:11.070615,2017-08-15 15:18:11.070615
3709,Ranked Doubles 2v2,Silver II,Division I,457,~14,~5,129,245,29,,Tecardo,2017-08-15 15:19:05.064755,2017-08-15 15:19:05.064755
3710,Ranked Standard 3v3,Silver III,Division III,579,,,3,245,29,,Tecardo,2017-08-15 15:19:05.078051,2017-08-15 15:19:05.078051
3711,Ranked Solo Standard 3v3,Silver II,Division IV,526,,,1,245,29,,Tecardo,2017-08-15 15:19:05.091604,2017-08-15 15:19:05.091604
3712,Ranked Duel 1v1,Gold III,Division I,731,~4,~6,227,280,11,,hylcos,2017-08-15 15:19:57.394316,2017-08-15 15:19:57.394316
3713,Ranked Doubles 2v2,Platinum I,Division I,803,~18,~11,380,280,11,,hylcos,2017-08-15 15:19:57.50276,2017-08-15 15:19:57.50276
3714,Ranked Solo Standard 3v3,Silver III,Division III,573,~4,~16,16,280,11,,hylcos,2017-08-15 15:19:57.585698,2017-08-15 15:19:57.585698
3715,Ranked Standard 3v3,Gold III,Division II,760,~13,~9,141,280,11,,hylcos,2017-08-15 15:19:57.679425,2017-08-15 15:19:57.679425
3716,Ranked Doubles 2v2,Gold I,Division III,635,~19,~3,214,289,6,,Troponeme,2017-08-15 15:20:55.487526,2017-08-15 15:20:55.487526
3717,Ranked Standard 3v3,Silver III,Division IV,587,,,8,289,6,,Troponeme,2017-08-15 15:20:55.507452,2017-08-15 15:20:55.507452
3718,Ranked Duel 1v1,Gold I,Division IV,646,~2,~4,61,284,9,,Rikilunard,2017-08-15 15:22:39.646938,2017-08-15 15:22:39.646938
3719,Ranked Doubles 2v2,Platinum I,Division III,848,~16,~6,167,284,9,,Rikilunard,2017-08-15 15:22:39.65774,2017-08-15 15:22:39.65774
3720,Ranked Solo Standard 3v3,Gold II,Division I,654,~5,~4,167,284,9,,Rikilunard,2017-08-15 15:22:39.668547,2017-08-15 15:22:39.668547
3721,Ranked Standard 3v3,Platinum I,Division II,837,~6,~16,238,284,9,,Rikilunard,2017-08-15 15:22:39.678247,2017-08-15 15:22:39.678247
3722,Ranked Doubles 2v2,Gold II,Division I,671,~10,~1,347,296,4,,Grif46rus,2017-08-15 15:23:26.765314,2017-08-15 15:23:26.765314
3723,Ranked Standard 3v3,Gold II,Division IV,728,~3,~5,178,296,4,,Grif46rus,2017-08-15 15:23:26.78636,2017-08-15 15:23:26.78636
3724,Ranked Duel 1v1,Gold II,Division III,698,~11,~10,12,34,52,,Zyuina,2017-08-16 15:00:46.515186,2017-08-16 15:00:46.515186
3725,Ranked Doubles 2v2,Gold II,Division III,710,~14,~8,391,34,52,,Zyuina,2017-08-16 15:00:46.591099,2017-08-16 15:00:46.591099
3726,Ranked Solo Standard 3v3,Silver III,Division IV,595,~10,~18,122,34,52,,Zyuina,2017-08-16 15:00:46.646624,2017-08-16 15:00:46.646624
3727,Ranked Standard 3v3,Platinum I,Division III,843,~21,~1,341,34,52,,Zyuina,2017-08-16 15:00:46.687782,2017-08-16 15:00:46.687782
3728,Ranked Duel 1v1,Platinum I,Division III,829,~12,~9,328,9,72,,lamebananayep,2017-08-16 15:00:57.479609,2017-08-16 15:00:57.479609
3729,Ranked Doubles 2v2,Diamond II,Division IV,1148,~4,~6,1,9,72,,lamebananayep,2017-08-16 15:00:57.545657,2017-08-16 15:00:57.545657
3730,Ranked Solo Standard 3v3,Gold II,Division II,676,,,8,9,72,,lamebananayep,2017-08-16 15:00:57.624901,2017-08-16 15:00:57.624901
3731,Ranked Standard 3v3,Platinum I,Division II,826,~17,~5,279,9,72,,lamebananayep,2017-08-16 15:00:57.678288,2017-08-16 15:00:57.678288
3732,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,83,,GuiConti,2017-08-16 15:01:00.877396,2017-08-16 15:01:00.877396
3733,Ranked Doubles 2v2,Diamond I,Division II,1049,~4,~18,137,4,83,,GuiConti,2017-08-16 15:01:00.905026,2017-08-16 15:01:00.905026
3734,Ranked Standard 3v3,Diamond I,Division II,1038,~15,~7,597,4,83,,GuiConti,2017-08-16 15:01:00.934141,2017-08-16 15:01:00.934141
3735,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,75,,76561198146967680,2017-08-16 15:01:06.802339,2017-08-16 15:01:06.802339
3736,Ranked Standard 3v3,Silver I,Division IV,455,,,8,3,75,,76561198146967680,2017-08-16 15:01:06.824945,2017-08-16 15:01:06.824945
3737,Ranked Doubles 2v2,Gold I,Division II,625,~8,~14,702,11,71,,Kultor,2017-08-16 15:01:09.297904,2017-08-16 15:01:09.297904
3738,Ranked Duel 1v1,Silver II,Division I,469,~2,~5,29,11,71,,Kultor,2017-08-16 15:01:09.330248,2017-08-16 15:01:09.330248
3739,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,88,,Vinci279,2017-08-16 15:01:11.732121,2017-08-16 15:01:11.732121
3740,Ranked Doubles 2v2,Silver III,Division IV,587,,,8,6,88,,Vinci279,2017-08-16 15:01:11.762954,2017-08-16 15:01:11.762954
3741,Ranked Solo Standard 3v3,Silver III,Division IV,581,,,7,6,88,,Vinci279,2017-08-16 15:01:11.813941,2017-08-16 15:01:11.813941
3742,Ranked Standard 3v3,Silver III,Division III,580,,,7,6,88,,Vinci279,2017-08-16 15:01:11.869336,2017-08-16 15:01:11.869336
3743,Ranked Doubles 2v2,Platinum I,Division III,861,~3,~19,385,1,89,,mmendesc,2017-08-16 15:01:14.074717,2017-08-16 15:01:14.074717
3744,Ranked Solo Standard 3v3,Gold III,Division I,715,,,2,1,89,,mmendesc,2017-08-16 15:01:14.107115,2017-08-16 15:01:14.107115
3745,Ranked Standard 3v3,Platinum III,Division II,979,~4,~18,591,1,89,,mmendesc,2017-08-16 15:01:14.124775,2017-08-16 15:01:14.124775
3746,Ranked Duel 1v1,Platinum I,Division II,817,~4,~17,13,2,89,,m_makarios,2017-08-16 15:01:18.018523,2017-08-16 15:01:18.018523
3747,Ranked Doubles 2v2,Platinum I,Division III,859,~5,~17,348,2,89,,m_makarios,2017-08-16 15:01:18.028216,2017-08-16 15:01:18.028216
3748,Ranked Standard 3v3,Diamond I,Division II,1051,~2,~20,588,2,89,,m_makarios,2017-08-16 15:01:18.044049,2017-08-16 15:01:18.044049
3749,Ranked Solo Standard 3v3,Platinum I,Division II,796,,,5,2,89,,m_makarios,2017-08-16 15:01:18.053533,2017-08-16 15:01:18.053533
3750,Ranked Duel 1v1,Silver I,Division II,414,,,8,141,49,,b1l15,2017-08-16 15:01:27.477956,2017-08-16 15:01:27.477956
3751,Ranked Doubles 2v2,Silver I,Division III,430,,,8,141,49,,b1l15,2017-08-16 15:01:27.551407,2017-08-16 15:01:27.551407
3752,Ranked Standard 3v3,Gold I,Division II,613,,,7,141,49,,b1l15,2017-08-16 15:01:27.621626,2017-08-16 15:01:27.621626
3753,Ranked Doubles 2v2,Silver II,Division III,497,,,8,147,50,,Azad_33,2017-08-16 15:01:29.646231,2017-08-16 15:01:29.646231
3754,Ranked Solo Standard 3v3,Silver III,Division III,569,,,8,147,50,,Azad_33,2017-08-16 15:01:29.713443,2017-08-16 15:01:29.713443
3755,Ranked Duel 1v1,Gold II,Division II,682,~7,~14,15,216,37,,Ciccioformaggio8,2017-08-16 15:01:32.443914,2017-08-16 15:01:32.443914
3756,Ranked Doubles 2v2,Gold II,Division III,710,~14,~8,496,216,37,,Ciccioformaggio8,2017-08-16 15:01:32.524032,2017-08-16 15:01:32.524032
3757,Ranked Solo Standard 3v3,Silver III,Division IV,580,~5,~4,16,216,37,,Ciccioformaggio8,2017-08-16 15:01:32.690079,2017-08-16 15:01:32.690079
3758,Ranked Standard 3v3,Gold I,Division IV,669,~7,~15,10,216,37,,Ciccioformaggio8,2017-08-16 15:01:32.899375,2017-08-16 15:01:32.899375
3759,Ranked Doubles 2v2,Bronze II,Division I,250,~12,,39,217,37,,76561198082086032,2017-08-16 15:01:35.490032,2017-08-16 15:01:35.490032
3760,Ranked Solo Standard 3v3,Silver I,Division I,415,,,8,217,37,,76561198082086032,2017-08-16 15:01:35.507241,2017-08-16 15:01:35.507241
3761,Ranked Duel 1v1,Bronze II,Division I,266,~6,~1,15,178,49,,Tidsora,2017-08-16 15:01:38.556278,2017-08-16 15:01:38.556278
3762,Ranked Doubles 2v2,Bronze II,Division III,293,~11,~11,175,178,49,,Tidsora,2017-08-16 15:01:38.573196,2017-08-16 15:01:38.573196
3763,Ranked Solo Standard 3v3,Bronze I,Division I,169,~70,~169,24,178,49,,Tidsora,2017-08-16 15:01:38.597038,2017-08-16 15:01:38.597038
3764,Ranked Standard 3v3,Silver I,Division I,396,~6,~1,219,178,49,,Tidsora,2017-08-16 15:01:38.61368,2017-08-16 15:01:38.61368
3765,Ranked Doubles 2v2,Silver II,Division I,465,~7,~3,28,169,50,,mlgkurama,2017-08-16 15:01:44.675629,2017-08-16 15:01:44.675629
3766,Ranked Standard 3v3,Silver II,Division II,473,~20,~2,44,169,50,,mlgkurama,2017-08-16 15:01:44.750565,2017-08-16 15:01:44.750565
3767,Ranked Doubles 2v2,Bronze III,Division I,323,,,8,195,44,,slekens,2017-08-16 15:01:49.470112,2017-08-16 15:01:49.470112
3768,Ranked Standard 3v3,Silver I,Division II,418,,,8,195,44,,slekens,2017-08-16 15:01:49.581162,2017-08-16 15:01:49.581162
3769,Ranked Doubles 2v2,Silver I,Division I,395,,,4,214,37,,mahdimmm138031,2017-08-16 15:01:52.080298,2017-08-16 15:01:52.080298
3770,Ranked Standard 3v3,Silver II,Division III,503,,,4,214,37,,mahdimmm138031,2017-08-16 15:01:52.087968,2017-08-16 15:01:52.087968
3771,Ranked Duel 1v1,Platinum I,Division III,821,,,6,219,36,,deviljohnny,2017-08-16 15:01:57.527098,2017-08-16 15:01:57.527098
3772,Ranked Doubles 2v2,Diamond I,Division II,1051,~2,~20,1,219,36,,deviljohnny,2017-08-16 15:01:57.561369,2017-08-16 15:01:57.561369
3773,Ranked Solo Standard 3v3,Platinum I,Division II,785,,,4,219,36,,deviljohnny,2017-08-16 15:01:57.585244,2017-08-16 15:01:57.585244
3774,Ranked Duel 1v1,Gold I,Division III,642,~1,~20,63,255,21,,RoxasRehin,2017-08-16 15:02:00.926571,2017-08-16 15:02:00.926571
3775,Ranked Doubles 2v2,Platinum II,Division II,904,~9,~13,868,255,21,,RoxasRehin,2017-08-16 15:02:01.049635,2017-08-16 15:02:01.049635
3776,Ranked Solo Standard 3v3,Silver I,Division II,432,~6,~14,12,255,21,,RoxasRehin,2017-08-16 15:02:01.12354,2017-08-16 15:02:01.12354
3777,Ranked Standard 3v3,Platinum I,Division II,835,~8,~14,386,255,21,,RoxasRehin,2017-08-16 15:02:01.175566,2017-08-16 15:02:01.175566
3778,Ranked Doubles 2v2,Silver II,Division IV,534,~12,~20,32,258,20,,koshi-dono,2017-08-16 15:02:06.421569,2017-08-16 15:02:06.421569
3779,Ranked Solo Standard 3v3,Gold III,Division II,732,~6,~14,404,258,20,,koshi-dono,2017-08-16 15:02:06.457065,2017-08-16 15:02:06.457065
3780,Ranked Standard 3v3,Platinum I,Division IV,870,~2,~7,203,258,20,,koshi-dono,2017-08-16 15:02:06.503655,2017-08-16 15:02:06.503655
3781,Ranked Duel 1v1,Silver II,Division III,492,,,1,256,20,,Hardy620PR,2017-08-16 15:02:09.046705,2017-08-16 15:02:09.046705
3782,Ranked Doubles 2v2,Silver II,Division III,493,,,7,256,20,,Hardy620PR,2017-08-16 15:02:09.081306,2017-08-16 15:02:09.081306
3783,Ranked Doubles 2v2,Silver II,Division III,494,~20,~2,169,290,7,,Dave_FGE,2017-08-16 15:02:10.924477,2017-08-16 15:02:10.924477
3784,Ranked Standard 3v3,Silver III,Division II,558,,,6,290,7,,Dave_FGE,2017-08-16 15:02:11.0146,2017-08-16 15:02:11.0146
3785,Ranked Standard 3v3,Bronze II,Division II,257,~25,,14,259,20,,DiegoGPaz,2017-08-16 15:02:15.595292,2017-08-16 15:02:15.595292
3786,Ranked Doubles 2v2,Silver II,Division II,482,,,3,259,20,,DiegoGPaz,2017-08-16 15:02:15.660433,2017-08-16 15:02:15.660433
3787,Ranked Solo Standard 3v3,Bronze III,Division III,373,~23,,11,259,20,,DiegoGPaz,2017-08-16 15:02:15.710726,2017-08-16 15:02:15.710726
3788,Ranked Duel 1v1,Silver I,Division III,436,,,4,257,20,,hiroyuki_s,2017-08-16 15:02:17.885562,2017-08-16 15:02:17.885562
3789,Ranked Doubles 2v2,Silver III,Division I,525,~16,~5,657,257,20,,hiroyuki_s,2017-08-16 15:02:17.944139,2017-08-16 15:02:17.944139
3790,Ranked Solo Standard 3v3,Gold II,Division II,674,,,4,257,20,,hiroyuki_s,2017-08-16 15:02:17.979539,2017-08-16 15:02:17.979539
3791,Ranked Standard 3v3,Gold III,Division III,780,~14,~8,544,257,20,,hiroyuki_s,2017-08-16 15:02:18.008352,2017-08-16 15:02:18.008352
3792,Ranked Duel 1v1,Silver III,Division I,534,~3,~9,56,254,22,,Cynic_Alex,2017-08-16 15:02:20.4292,2017-08-16 15:02:20.4292
3793,Ranked Doubles 2v2,Silver III,Division III,578,~6,~16,187,254,22,,Cynic_Alex,2017-08-16 15:02:20.485598,2017-08-16 15:02:20.485598
3794,Ranked Solo Standard 3v3,Silver II,Division IV,518,~8,~2,16,254,22,,Cynic_Alex,2017-08-16 15:02:20.521087,2017-08-16 15:02:20.521087
3795,Ranked Standard 3v3,Silver III,Division II,542,~21,~1,10,254,22,,Cynic_Alex,2017-08-16 15:02:20.565304,2017-08-16 15:02:20.565304
3796,Ranked Doubles 2v2,Silver II,Division I,457,~14,~5,129,245,30,,Tecardo,2017-08-16 15:02:24.033751,2017-08-16 15:02:24.033751
3797,Ranked Standard 3v3,Silver III,Division III,579,,,3,245,30,,Tecardo,2017-08-16 15:02:24.105824,2017-08-16 15:02:24.105824
3798,Ranked Solo Standard 3v3,Silver II,Division IV,526,,,1,245,30,,Tecardo,2017-08-16 15:02:24.194743,2017-08-16 15:02:24.194743
3799,Ranked Duel 1v1,Gold III,Division I,731,~4,~6,227,280,12,,hylcos,2017-08-16 15:02:27.131183,2017-08-16 15:02:27.131183
3800,Ranked Doubles 2v2,Platinum I,Division I,803,~18,~11,380,280,12,,hylcos,2017-08-16 15:02:27.1415,2017-08-16 15:02:27.1415
3801,Ranked Solo Standard 3v3,Silver III,Division III,573,~4,~16,16,280,12,,hylcos,2017-08-16 15:02:27.15026,2017-08-16 15:02:27.15026
3802,Ranked Standard 3v3,Gold III,Division II,760,~13,~9,141,280,12,,hylcos,2017-08-16 15:02:27.159828,2017-08-16 15:02:27.159828
3803,Ranked Doubles 2v2,Gold I,Division III,635,~19,~3,214,289,7,,Troponeme,2017-08-16 15:02:31.578998,2017-08-16 15:02:31.578998
3804,Ranked Standard 3v3,Silver III,Division IV,587,,,8,289,7,,Troponeme,2017-08-16 15:02:31.615969,2017-08-16 15:02:31.615969
3805,Ranked Duel 1v1,Gold I,Division IV,646,~2,~4,61,284,10,,Rikilunard,2017-08-16 15:02:34.144149,2017-08-16 15:02:34.144149
3806,Ranked Doubles 2v2,Platinum I,Division II,823,~20,~2,170,284,10,,Rikilunard,2017-08-16 15:02:34.165993,2017-08-16 15:02:34.165993
3807,Ranked Solo Standard 3v3,Gold II,Division I,654,~5,~4,167,284,10,,Rikilunard,2017-08-16 15:02:34.194518,2017-08-16 15:02:34.194518
3808,Ranked Standard 3v3,Platinum I,Division III,854,~10,~12,240,284,10,,Rikilunard,2017-08-16 15:02:34.214964,2017-08-16 15:02:34.214964
3809,Ranked Doubles 2v2,Gold I,Division III,652,~2,~20,362,296,5,,Grif46rus,2017-08-16 15:02:36.935987,2017-08-16 15:02:36.935987
3810,Ranked Standard 3v3,Gold II,Division IV,728,~3,~5,178,296,5,,Grif46rus,2017-08-16 15:02:36.977426,2017-08-16 15:02:36.977426
3811,Ranked Duel 1v1,Gold II,Division III,698,~11,~10,12,34,53,,Zyuina,2017-08-17 15:00:29.945547,2017-08-17 15:00:29.945547
3812,Ranked Doubles 2v2,Gold II,Division IV,738,~5,~14,400,34,53,,Zyuina,2017-08-17 15:00:29.982374,2017-08-17 15:00:29.982374
3813,Ranked Solo Standard 3v3,Silver III,Division IV,595,~10,~18,122,34,53,,Zyuina,2017-08-17 15:00:30.020657,2017-08-17 15:00:30.020657
